super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count
3401,Brown University,Providence,RI,197000,66900,.029180808,.18865089,.53072047,.0694433,.015486852,.0020264117,.0225337,.03374923,1314.666666666667
20771,Milwaukee Institute Of Art & Design,Milwaukee,WI,89200,32200,.041138861,.019608267,.37643313,0,.015486031,0,.024517432,-.0047038961,129.6666666666667
1987,Transylvania University,Lexington-Fayette,KY,98300,45200,.048732698,.046891436,.31757793,.028297111,.015476429,.0013789946,-.014711916,-.026392549,260
3884,Ripon College,Oshkosh,WI,92100,45600,.04154465,.015394205,.37249184,.0060478039,.015475043,.00025125389,.0070750746,-.02553241,215.3333333333333
1558,College Of Coastal Georgia,Brunswick,GA,64400,27200,.17309459,.0017566894,.089343667,.000024412822,.015464905,4.2257275e-06,-.01228231,.014019272,409.6666666666667
1623,North Idaho College,Spokane,ID,59600,26700,.14090839,.0042410139,.1097187,.003321779,.015460284,.00046806652,-.020779818,-.056052428,828.3333333333334
7570,Helena College University Of Montana,Helena,MT,57900,30900,.12447993,.0031990667,.12419806,.0010044933,.015460166,.00012503927,-.0024973613,-.10893574,157
1930,Labette Community College,Bartlesville,KS,57700,30200,.11665671,.0009858316,.1324814,.000072547751,.015454844,8.4631820e-06,.06421528,.034541495,165.5
8976,Clayton State University,Atlanta,GA,77600,35000,.098921984,.0022733838,.15617856,.0057613533,.015449493,.00056992448,.072451167,.17482853,581
2080,Maryland Institute College Of Art,Baltimore,MD,117100,31300,.054411575,.02621454,.28390446,.0011891167,.015447689,.000064701715,-.0012383253,-.014598378,173
7764,Southeast Technical Institute,Sioux Falls,SD,68900,40200,.076347835,.0031307728,.20223159,.0019119179,.015439943,.0001459708,-.0021841843,-.068438619,579
2523,"Westminster College of Fulton, MO",Columbia,MO,96600,47300,.033177301,.035456207,.46463969,.0046613887,.015415492,.0001546523,.018767225,-.0041942447,159
3465,Mount Marty College,Yankton,SD,67100,35000,.082088545,.00050522102,.18768935,.045514703,.015407146,.0037362357,-.024735553,-.1519987,137
3357,Point Park University,Pittsburgh,PA,79200,32800,.087637432,.0082167983,.17573057,0,.015400576,0,-.037754595,-.075556085,314
3558,North Central Texas College,Dallas,TX,79800,32500,.10914198,.0059309634,.14102402,0,.01539164,0,-.01401161,-.023371968,979
4920,Trident Technical College,Charleston,SC,63500,27200,.16775779,.005022754,.091699064,.00011822428,.015383232,.000019833045,-.0058160527,.032236602,1909
21,University Of Alaska System,Anchorage,AK,85000,35300,.080150038,.0041280212,.19167326,.0036864888,.015362619,.00029547221,.0039049657,-.020268578,3342.666666666667
3408,Community College Of Rhode Island,Providence,RI,64600,28600,.15742569,.0040597892,.097449251,.0012689281,.015341016,.00019976187,.023137821,.028846106,3182
1239,Miracosta College,San Diego,CA,71200,26500,.13382569,.013649485,.11450441,.0048921313,.015323631,.00065469282,-.053263564,-.10379117,1413.333333333333
2671,Bard College,Poughkeepsie,NY,117900,30900,.064892881,.075858153,.23605846,0,.015318513,0,-.020910552,-.064765438,280
1926,Pittsburg State University,Joplin,KS,75300,40900,.066530652,.0041042934,.22991796,.0056535108,.015296591,.00037613176,.0024044381,-.02532991,1057
8597,Feather River College,Portola,CA,66000,23400,.17682511,.0085359961,.086481288,.0095419614,.015292063,.0016872584,-.009578472,.026871944,179
3481,Carson - Newman University,Morristown,TN,79100,36300,.094424881,.013305694,.16182944,0,.015280725,0,-.001759331,-.023881616,388
2237,Alpena Community College,Alpena,MI,60600,32500,.15903667,.0022387351,.096057676,.00046377236,.015276693,.000073756812,.033668581,.1059343,298.5
7481,"Sanford-Brown College of Boston, MA",Boston,MA,40400,23500,.24289311,.0037425659,.062879995,.000094899093,.015273117,.000023050336,.050888184,.015188456,185.6666666666667
25132,Orange Technical Education Centers - Orlando Technical,Orlando,FL,46000,19200,.2462009,.00076333049,.061993212,.00052739424,.015262784,.00012984494,-.094148025,-.21351421,172.3333333333333
1626,University Of Idaho,Pullman,ID,86600,41300,.064205162,.0072893756,.23754057,.0098724244,.015251331,.00063386059,-.017515345,-.03765538,1557.666666666667
1963,Eastern Kentucky University,Richmond,KY,69700,33800,.14080454,.0038033952,.10801895,.0012080122,.015209559,.00017009361,-.028558016,-.057936374,2071.666666666667
1117,Azusa Pacific University,Los Angeles,CA,103700,42100,.049204983,.03111719,.30893567,.00096278882,.015201175,.000047374007,-.0016448488,-.01706869,647
3586,Lubbock Christian University,Lubbock,TX,71900,37900,.10603444,.0027859202,.14297664,.00031467222,.015160448,.00003336609,-.049825355,-.11184611,228.5
1523,Saint Johns River State College,Deltona,FL,67800,27600,.13697609,.0032616167,.11060851,0,.015150721,0,-.01851422,-.026967326,749.6666666666666
2490,Missouri Western State University,St. Joseph,MO,68300,35100,.10289053,.0038209241,.14718495,.0031174512,.015143937,.0003207562,-.0052435184,-.01476887,1011.666666666667
1880,Mount Mercy University,Cedar Rapids,IA,76500,43600,.053291287,.0060346858,.28413311,.0022581902,.015141819,.00012034187,-.015800152,-.084646106,152.5
8849,Palm Beach Atlantic University,Port St. Lucie,FL,92200,36000,.078621522,.037590805,.19250613,.0010614371,.015135125,.0000834518,.020726874,-.003214502,361
9160,Rappahannock Community College,Newport News,VA,59900,28800,.17203072,.00042823833,.087971345,0,.015133774,0,-.013371035,-.023667799,214.6666666666667
7893,Flagler College,Jacksonville,FL,100900,40300,.047652148,.018759901,.3175666,.0012498491,.015132731,.000059557995,-.0091284271,-.023771232,408
1972,Lindsey Wilson College,Campbellsville,KY,49100,27500,.21113291,.0035796268,.071624562,.0059265746,.015122303,.001251295,-.02001898,-.050525155,268.6666666666667
1725,Monmouth College,Galesburg,IL,88100,41500,.052175865,.0066407304,.28965288,0,.01511289,0,.0048453365,.019750306,258.6666666666667
1522,South Florida State College,Lakeland,FL,44400,26600,.24746867,.0037949977,.061016917,.0052844393,.015099775,.0013077331,-.027922682,-.043166399,267.3333333333333
7304,Culinary Institute Of America,Poughkeepsie,NY,102800,41800,.051736087,.02040061,.29177338,.012499469,.015095212,.00064667361,.016349493,.028569514,531
10362,College Of Southern Nevada,Las Vegas,NV,66800,28900,.12047299,.0053005884,.12529078,.0036127605,.015094155,.00043524004,-.021503896,-.036910646,3829
20522,Black River Technical College,Jonesboro,AR,41100,23600,.25216055,.0019970532,.059858631,.00028771418,.015093985,.000072550167,.025263757,-.02355515,255
10364,Whatcom Community College,Bellingham,WA,78400,30900,.092134424,.0093217967,.16376242,.00034020288,.015088156,.000031344396,-.005807797,-.029829487,762.3333333333334
2325,University Of Michigan - Ann Arbor,Detroit,MI,156100,68700,.029959381,.091540948,.5035007,.057304885,.015084569,.0017168189,.0030329968,-.0020613256,5068.333333333333
2863,Corning Community College - SUNY Office Of Community Colleges,Elmira,NY,65200,30500,.12722814,.00093994982,.11854537,0,.015082307,0,.048129819,.046242271,720.6666666666666
12015,Austin Community College,Austin,TX,77100,32100,.10691411,.012661423,.14101166,.0014522208,.015076135,.0001552629,.019740846,.037354227,4347.333333333333
3998,Chattanooga State Community College,Chattanooga,TN,61800,25600,.15991968,.0026288321,.094187774,.0015219832,.015062478,.00024339506,.023508925,.046574544,1422.666666666667
3932,University Of Wyoming,Laramie,WY,90100,45700,.049865425,.0084642936,.30202293,.0092614247,.015060502,.00046182488,-.02066973,-.076597825,1407.333333333333
1867,Grand View University,Des Moines,IA,71800,38900,.078206643,.0061006295,.1924337,0,.015049594,0,-.02172113,-.11547247,163.6666666666667
3168,Rogers State University,Tulsa,OK,66500,31300,.13913015,.002631516,.10814601,0,.01504637,0,-.044749994,-.080124371,481.3333333333333
3709,Emory & Henry College,Johnson City,VA,84000,40700,.071854308,.011192085,.20924412,.00066394388,.015035091,.000047707228,.026659202,.035421491,226
8350,Art Institute Of Philadelphia ,Philadelphia,PA,68000,27900,.12081274,.0080526853,.124337,0,.015021494,0,.03735204,.066070303,672
2903,Yeshiva University,New York,NY,180100,46400,.031594984,.12664589,.47529107,.048189409,.015016814,.0015225436,.006018322,.0096294228,630.3333333333334
2459,Crowder College,Joplin,MO,51100,24600,.18316031,.003090169,.081940018,.0037819983,.015008159,.00069271197,.01929309,.010811565,464
2788,Niagara University,Buffalo,NY,92300,46500,.058389734,.01112553,.25686365,.023090029,.0149982,.0013482206,-.0057602162,-.027029701,495
3407,Rhode Island College,Providence,RI,82700,41300,.077854827,.0043974495,.19257948,.0038488209,.014993242,.00029964928,.0075956606,.013263112,918.6666666666666
3487,East Tennessee State University,Johnson City,TN,75600,33200,.1034819,.0057079769,.1448271,.0021905808,.014986984,.00022668547,.016352903,.030133357,1442.333333333333
23263,"Fortis Institute of Palm Springs, FL",Port St. Lucie,FL,33200,21800,.36170393,.00070025172,.04138238,.00013535205,.01496817,.000048957369,-.037159462,-.0037993477,128
2003,Centenary College Of Louisiana,Shreveport,LA,100300,45400,.054169897,.028977057,.27604318,0,.014953231,0,.015805557,.016779168,193.3333333333333
2190,Worcester State University,Boston,MA,87600,44800,.061302006,.0041132639,.24392249,0,.014952938,0,-.0097118635,-.032726575,660.6666666666666
1540,Webber International University,Lakeland,FL,62400,42000,.13637573,.01851281,.10962901,.00036895362,.014950736,.000050316317,-.044975247,-.030094502,90
2354,Hamline University,Minneapolis,MN,94300,47600,.046895918,.01624939,.31874394,.0010632176,.01494779,.000049860566,.022822386,-.000045276378,389.6666666666667
1504,"State College Of Florida, Manatee-Sarasota",Sarasota,FL,62400,27700,.13158198,.0097165154,.11358955,.0037866766,.014946337,.00049825839,.017292911,.020134756,1407
7118,Parkland College,Decatur,IL,72500,30700,.1095141,.0071224715,.13631655,.0083146021,.014928585,.00091056619,.029931512,.04553644,1409
3615,Texas State University,Austin,TX,100900,44000,.061181758,.012478079,.24389082,.0053533218,.014921669,.00032752563,.0047746957,.018413598,3032.333333333333
3316,California University Of Pennsylvania,Pittsburgh,PA,73800,38500,.090004377,.0028126414,.16576563,0,.014919632,0,-.023724955,-.046618134,934.3333333333334
3769,Bellevue College,Seattle,WA,97000,37700,.064948902,.020128325,.2294879,.0059025097,.014904987,.00038336153,.0094657335,.01734991,1853.666666666667
3564,East Texas Baptist University,Longview,TX,72500,35900,.1071303,.0057659051,.13898809,.022693392,.014889835,.0024311498,-.027458863,-.031047877,270.3333333333333
1016,University Of North Alabama,Florence,AL,80300,36000,.087119646,.0048658345,.17088571,.0049020294,.014887502,.00042706306,.029986411,.01572226,806
4650,Chesapeake College,Easton,MD,65500,31000,.15893093,.0029727898,.09350168,.00012181611,.014860309,.000019360348,-.023987653,-.033838362,389.6666666666667
1541,Abraham Baldwin Agricultural College,Valdosta,GA,66000,32500,.15455516,.0025202818,.096129663,.0064402274,.014857335,.00099537033,.0080815228,.071439356,679.3333333333334
3800,Washington State University,Pullman,WA,104200,50000,.045168158,.016684394,.32862625,.011021082,.014843442,.00049780199,-.005278362,-.025399739,2624
10434,Renton Technical College,Seattle,WA,73000,30000,.11777587,.0033057211,.12568191,.00067822164,.014802297,.000079878148,-.0056064157,-.0046341959,266
21603,"International Academy Of Design And Technology of Chicago, IL",Chicago,IL,51600,24900,.21306758,.0057704393,.069461353,.000035117409,.014799962,7.4823815e-06,.087805659,.14325853,550.6666666666666
3166,Oklahoma City University,Oklahoma City,OK,101700,39600,.070655867,.015325353,.20916021,.024227506,.014778396,.0017118154,-.050187349,-.057665106,214.5
2532,Montana State University Bozeman,Bozeman,MT,84500,40400,.067110226,.019138973,.22013925,.0027940059,.014773595,.00018750636,-.021741718,-.070464827,1964
2668,Alfred University,Olean,NY,90800,44600,.065330885,.018995715,.22609419,.00077608839,.014770933,.000050702543,.0059851762,-.019794142,454.6666666666667
9507,Georgia Highlands College,Rome,GA,76000,29900,.082583115,0,.17863466,0,.014752206,0,.022469068,.035127051,516.3333333333334
1542,Agnes Scott College,Atlanta,GA,97200,38900,.072003044,.012381608,.20477132,.0011705349,.014744159,.000084282074,.033477198,.034266524,164
1510,Northwest Florida State College,Pensacola,FL,62200,29000,.12679707,.0027057428,.11627253,.0021020998,.014743016,.0002665401,-.012804926,-.049773838,1257.666666666667
1470,Eastern Florida State College,Palm Bay,FL,65300,25700,.14659899,.0034295255,.10042323,.0024887258,.014721945,.00036484472,-.020789646,-.016644679,1995.333333333333
3535,Vanderbilt University,Nashville,TN,197900,72800,.024821995,.21908806,.59296083,.12975687,.014718471,.0032208243,.0022712653,-.0071235462,1458
6836,Motlow State Community College,Tullahoma,TN,64700,28000,.13190046,.0018544483,.11149249,.0034508759,.014705911,.00045517212,-.0033538351,-.025417937,732.6666666666666
2910,Belmont Abbey College,Gastonia,NC,97900,38100,.049032427,.019279256,.29988539,0,.014704109,0,.0030245841,-.025484366,134.3333333333333
3671,Dixie State University,St. George,UT,76900,27900,.088813767,.0081159566,.16550626,.0053178202,.014699235,.00047229565,-.012155084,-.02833749,1364.666666666667
9903,Vance - Granville Community College,Henderson,NC,43100,23800,.24921608,.000095723684,.05892491,0,.014685035,0,-.0044816742,.00088848802,531
3990,Florence - Darlington Technical College,Florence,SC,43900,23700,.2759634,.00056175224,.053210702,.000015296286,.014684206,4.2212150e-06,.00093409984,.061691828,776
1684,Greenville College,Edwardsville,IL,80000,33800,.058752801,.0050706794,.24956878,.0014672462,.014662865,.000086204825,.027660914,.00095277134,199
23621,Full Sail University,Orlando,FL,80400,28700,.10621342,.018214229,.13799018,.003967525,.014656409,.0004214044,.074244961,.11505979,822.6666666666666
8466,"Southwestern Community College of Sylva, NC",Sylva,NC,49700,22900,.20136935,.0001812382,.072759755,0,.014651584,0,-.022954831,-.046225045,273
1601,University Of West Georgia,LaGrange,GA,85400,37500,.070339933,.006077745,.20821027,0,.014645496,0,.034755293,.047668692,1547.333333333333
1106,Williams Baptist College,Jonesboro,AR,53800,30500,.14137162,.00067464996,.10357448,.0002460932,.014642493,.000034790595,-.0055913674,-.12658051,106.6666666666667
1964,Georgetown College,Lexington-Fayette,KY,93600,44900,.051683106,.013773615,.28311861,.020986425,.014632449,.0010846436,.01915469,.024617851,292
3594,University Of North Texas,Dallas,TX,98700,42000,.064119831,.01073633,.22800843,.003446796,.014619863,.00022100797,.0022399644,.0069670388,3108.333333333333
3745,University Of Virginia,Charlottesville,VA,151000,71200,.028213162,.073188759,.51817709,.036124025,.014619415,.001019173,.0013170026,-.0025059427,2935
3238,Bucknell University,Sunbury,PA,149800,71800,.026475985,.11221072,.551498,.061517786,.014601452,.001628744,-.0067118346,-.037192825,824
3469,University Of Sioux Falls,Sioux Falls,SD,78600,42600,.069819294,.0082839457,.20873478,.00087752915,.014573715,.000061268467,-.059877653,-.16879936,192.5
7265,Carl Sandburg College,Galesburg,IL,59300,26300,.13433078,.0016480128,.10848883,0,.014573389,0,.064950034,.020249806,373.5
9936,"Middlesex Community College of Bedford, MA",Boston,MA,82500,34100,.088503204,.0084461886,.16462889,0,.014570185,0,.047636572,.063112587,1303.333333333333
1406,Southern Connecticut State University,Bridgeport,CT,91300,43400,.056201901,.0048673344,.25921467,.0010906768,.014568358,.000061298109,-.0084630158,-.029150566,1452
1378,Central Connecticut State University,Bridgeport,CT,93300,46600,.05061036,.0047099143,.28771573,.013180386,.014561397,.0006670641,-.010758761,-.043855913,1433.666666666667
1868,Grinnell College,Marshalltown,IA,126400,47300,.035332449,.040381648,.41188455,.093827501,.014552889,.0033151554,.01075369,.016482461,311
8082,Cleveland Community College,Gastonia,NC,49600,23700,.20315419,.00067474687,.071560711,0,.014537858,0,.059218172,.097734526,251.6666666666667
2544,Doane College,Lincoln,NE,76600,45100,.058835037,.011448151,.24703394,.042282112,.014534251,.0024876697,.0032994032,-.069732651,263.3333333333333
3206,Multnomah University,Portland,OR,80500,24700,.064722911,.013957002,.22438167,0,.014522634,0,-.017385347,-.082289226,120
3294,Manor College,Philadelphia,PA,78400,33700,.074415244,.010420077,.19506876,.046100963,.014516089,.0034306145,.055495847,.069653563,85.5
22788,Southwest Florida College,Cape Coral,FL,40900,18900,.27874917,.0011262351,.052062254,0,.01451231,0,-.052112762,-.13683382,350.5
1013,Calhoun Community College,Huntsville,AL,72600,26100,.12812673,.0037400324,.11319712,0,.014503576,0,.021738121,.041876685,1604.333333333333
6982,Naugatuck Valley Community College,Bridgeport,CT,75300,33800,.10276014,.003364499,.14111607,.00033914417,.014501106,.000034850502,.019420687,.024561608,717.3333333333334
3162,Northern Oklahoma College,Tulsa,OK,63000,29800,.14239503,.0023161513,.10170019,0,.014481602,0,-.011400304,-.038816724,587.3333333333334
3992,Piedmont Technical College,Greenville,SC,45200,24800,.23416258,.00084840466,.061836086,0,.014479698,0,.0063843103,.036177434,639.3333333333334
1392,"Manchester Community College of Manchester, CT",Bridgeport,CT,81700,35200,.092783764,.001421566,.15597521,.0063182586,.014471967,.00058623182,.019742893,.0040898817,962.3333333333334
2951,North Carolina Wesleyan College,Wilson,NC,63100,34100,.14657028,.0095071094,.098721996,0,.01446971,0,.057606343,.12114309,178.3333333333333
8404,Brookdale Community College,Toms River,NJ,93200,33800,.086514518,.010508318,.16719204,.0018378815,.014464539,.00015900344,.0033628936,.0009939617,2154
209,Phoenix Metro Community Colleges,Phoenix,AZ,75300,31700,.10633958,.0086778468,.13601978,.00296501,.014464286,.00031529792,.020466506,.028738597,13666.66666666667
1969,Kentucky Wesleyan College,Owensboro,KY,82500,38800,.087404713,.0048166867,.16538443,0,.014455378,0,.026104096,.070876896,147
9226,Francis Marion University,Florence,SC,68500,34100,.14397457,.0053689689,.10033164,.0045248359,.014445205,.00065146131,.027527131,.12272725,523.3333333333334
3492,Freed Hardeman University,Jackson,TN,77500,34500,.065569624,.0063368576,.22027744,.033295501,.014443509,.0021831736,.010133232,-.027916096,306.6666666666667
2177,Massasoit Community College,Boston,MA,78300,31500,.10512459,.0035620853,.13729364,.000053234089,.014432938,5.5962118e-06,.025393952,.034883521,1388.666666666667
1893,Upper Iowa University,Waterloo,IA,62000,36900,.14861903,.000063086736,.097103536,0,.014431433,0,-.011339621,-.026302386,188.3333333333333
4742,Central New Mexico Community College,Albuquerque,NM,54500,23300,.19610479,.0027328841,.073481835,.00037907765,.01441014,.000074338946,-.025400465,-.033453736,3481.666666666667
2580,Southern New Hampshire University,Manchester,NH,85800,42700,.05583268,.012413563,.25801897,.000058776135,.01440589,3.2816292e-06,.023121307,-.011547418,507
3266,Gannon University,Erie,PA,83300,49000,.068104059,.0050126133,.21148837,.028851084,.014403216,.001964876,.008508645,-.011124508,493.6666666666667
2170,Holyoke Community College,Springfield,MA,71500,30500,.1312342,.0034017703,.10973812,.0024651964,.014401394,.00032351806,.063444614,.089966841,1052.5
8543,Atlanta Technical College,Atlanta,GA,32000,18000,.35970023,.00059078558,.040012307,.00021766521,.014392436,.000078294222,-.015207584,.00065901672,311
5601,Albany Technical College,Albany,GA,29200,15800,.44530651,.00059043104,.032280397,.0023996239,.014374671,.0010685681,-.086926311,-.082377315,312.5
8855,Edgecombe Community College,Wilson,NC,32500,20800,.3440536,.000045075103,.041779872,.000051271876,.014374515,.000017640274,-.0025299089,.055961233,255.6666666666667
3537,Abilene Christian University,Abilene,TX,101000,40100,.052441355,.023049099,.27390283,.038079586,.014363836,.0019969451,-.015126641,-.051027339,838.6666666666666
3632,Texas A&M University,College Station,TX,119400,59400,.032128137,.029282957,.44659302,.042118266,.014348201,.0013531814,.0097044706,.0077121663,7121
3985,Oral Roberts University,Tulsa,OK,76600,32700,.094523638,.010578523,.15178795,0,.01434755,0,-.0085453838,-.061178416,615.6666666666666
3963,American Institute Of Business,Des Moines,IA,66000,38700,.081016317,.0031229595,.1770708,.00079989556,.014345624,.00006480459,.0048479564,-.059961446,257
1977,Murray State University,Murray,KY,79800,36100,.08418864,.0077736145,.17036343,0,.014342665,0,-.0083534112,-.01701626,1304
3810,Concord University,Bluefield,WV,66800,31800,.12968643,.0024358849,.11049537,.0099729793,.01432975,.0012933601,.0070590228,-.044116564,501
4641,Dunwoody College Of Technology,Minneapolis,MN,89100,51600,.03501863,.010208519,.4086175,.0017608795,.014309225,.000061663588,.040294979,.068972632,336.6666666666667
3783,Northwest University,Seattle,WA,80400,38000,.053097297,.0059573445,.26930109,.0017832769,.01429916,.000094687181,.027405968,.023973731,159.5
1591,Shorter University,Rome,GA,84000,37400,.069336995,.0047427807,.20565112,.022551162,.01425923,.0015636298,.05111083,.0901061,212.6666666666667
6787,Clinton Community College - SUNY Office Of Community Colleges,Plattsburgh,NY,62800,29300,.14520653,.0033703714,.098124973,.00031658076,.014248387,.000045969591,.0093358792,-.0071115885,342
11727,"Delaware Technical Community College of Dover, DE",Dover,DE,69900,28900,.12873238,.0021340111,.11062877,.00029712223,.014241505,.000038249251,.0050212946,-.018203221,308
3277,Indiana University Of Pennsylvania,Pittsburgh,PA,77100,38800,.085638985,.0038333989,.16624457,.0057250918,.014237016,.00049029104,-.010824557,-.02525723,2687
12912,MTI College,Sacramento,CA,48400,32300,.16457713,.0041159946,.086505018,0,.014236747,0,-.024917392,-.15669754,98
3223,University Of Oregon,Eugene,OR,108700,43700,.048773333,.034714233,.29115108,.022123052,.014200409,.001079015,-.0044643967,-.019700309,2494.333333333333
2148,Endicott College,Boston,MA,108400,47500,.03760685,.034413323,.37753186,.001096154,.014197784,.000041222898,-.014948479,-.05064271,288
1750,Dominican University,Chicago,IL,87300,44300,.06072709,.014906717,.23377237,0,.014196316,0,.021969467,.066447414,200
3245,Chestnut Hill College,Philadelphia,PA,76600,38900,.080211788,.0011117869,.1769058,.0015829005,.014189931,.00012696728,-.082808346,-.24047512,85.5
20705,"Concordia University of Irvine, CA",Los Angeles,CA,94000,39600,.054093983,.021736369,.26214737,.0029075192,.014180595,.0001572793,.0017121584,-.042121548,201
2426,Northeast Mississippi Community College,Corinth,MS,57200,31500,.15881801,.0011927059,.089284591,.005511059,.014180001,.00087525538,.11821941,.18599442,752.5
1688,Illinois College,Jacksonville,IL,80900,41000,.058748573,.0091820965,.24131669,0,.014177011,0,-.024263481,-.057942737,229
5223,New River Community College,Roanoke,VA,68000,30500,.11660808,.0045658615,.12156487,.00052691944,.014175446,.000061443068,.018555272,.031475704,596
1752,Sauk Valley Community College,Rockford,IL,64900,28900,.13832948,0,.10245644,.00024406104,.014172745,.000033760836,-.0034314056,-.0054033962,594.3333333333334
4937,Jackson State Community College,Jackson,TN,63200,29400,.15331045,.0026875923,.092420556,0,.014169036,0,.062918223,.12007891,828
6819,"Blue Ridge Community College of Weyers Cave, VA",Staunton,VA,71600,31000,.10346772,.0027264233,.13685827,.00015512161,.014160412,.000016050079,.0027243223,-.012171519,595.3333333333334
1185,College Of The Redwoods,Eureka,CA,59900,20300,.18767489,.0032084014,.075167216,.0034402465,.014106999,.00064564787,.033962738,.043424249,1064.666666666667
1371,University Of Denver,Denver,CO,152000,51200,.02979118,.15463535,.47344628,.04088711,.014104524,.0012180753,.0051059076,-.011237338,808.3333333333334
6811,Luzerne County Community College,Scranton,PA,61100,29200,.13592371,.0021884309,.10365845,.0017216399,.014089641,.00023401169,.027616458,.015630737,1143.666666666667
1262,Point Loma Nazarene University,San Diego,CA,113300,45900,.033031497,.039716862,.42654261,.041136723,.014089341,.0013588076,.0035128079,-.031493168,501.6666666666667
1938,Pratt Community College,Pratt,KS,55100,29600,.17791499,.00066161325,.079148881,.000314426,.014081772,.000055941098,-.048830546,-.08487346,185
2002,Western Kentucky University,Bowling Green,KY,76100,35100,.10337527,.0056656408,.13611117,.011607337,.014070529,.0011999116,.0020037158,-.0043853633,2511
1044,Stillman College,Tuscaloosa,AL,37200,29600,.29622325,.00090844271,.047497384,.0001994835,.01406983,.000059091653,-.051655151,.010601636,211.5
1563,"Emmanuel College of Franklin Springs, GA",Toccoa,GA,67500,29200,.12578648,.0078558857,.1117912,.016534001,.014061822,.0020797539,.044668164,.072672144,180.3333333333333
1701,Kaskaskia College,Centralia,IL,59900,27500,.17025508,.001688606,.082568035,.00038357495,.014057627,.000065305583,-.046162933,-.063979082,601
25889,Medtech College,Washington DC,VA,35600,17100,.30121291,.00068011315,.046663411,.00029063469,.014055622,.000087542918,-.12888388,-.23275159,194
6815,Orangeburg - Calhoun Technical College,Columbia,SC,37200,23200,.33353141,.0012861835,.042138081,0,.014054374,0,-.060286563,.020921934,410.3333333333333
220,South University,Dallas,TX,40700,22700,.26990497,.00072006992,.051997751,.00023362112,.014034452,.000063055501,-.020065172,.040517945,154
10997,East Georgia State College,Statesboro,GA,57600,27400,.21354727,.0055212593,.065683663,0,.014026567,0,.01090803,.077701226,349
2596,Atlantic Cape Community College,Philadelphia,NJ,60000,26500,.14717254,.0024944849,.095143616,0,.014002528,0,-.014617299,-.012507844,937
1543,Darton State College,Albany,GA,63200,28800,.17982718,.0026540558,.077830017,0,.013995953,0,.036140725,.11715786,585
2624,Ocean County College,Toms River,NJ,81600,32800,.087761395,.003724359,.15941401,.0049217609,.013990396,.0004319406,-.0090753408,-.028116137,1510
22188,Brookline College,Phoenix,AZ,30000,16200,.36924669,.0006043177,.037832219,0,.013969421,0,-.06328705,-.048051763,402.6666666666667
12907,Lake Tahoe Community College,Sacramento,CA,64600,22100,.14193307,.010143626,.098390877,0,.013964919,0,-.0038605256,-.042613987,340.6666666666667
1624,Northwest Nazarene University,Boise City,ID,83800,34300,.051745076,.0042850492,.26984861,.00058418862,.013963337,.000030228884,.014389492,.047113787,263.3333333333333
133,University Of Maine System,Bangor,ME,72600,34300,.097396366,.0055598435,.14330046,.0053719659,.013956944,.00052320998,-.022588441,-.062117014,4470.666666666667
5245,University Of Arkansas Community College At Morrilton,Little Rock,AR,57300,24400,.17275091,.0028907435,.080763519,.000047916219,.013951971,8.2775705e-06,.015528626,-.00069278118,245.6666666666667
2358,Macalester College,Minneapolis,MN,115500,47000,.04760595,.048453167,.29286674,.002683091,.0139422,.00012773109,-.0096856086,-.041987643,367.6666666666667
10182,Rogue Community College,Medford,OR,53600,21800,.18301676,.0048983465,.076140754,.00022045794,.013935034,.000040347499,.012443784,-.0017956388,812
21005,"Universal Technical Institute of Orlando, FL",Orlando,FL,68500,33700,.1104374,.0036520406,.12607491,.00012194816,.013923385,.000013467638,.043973885,.075884432,729
6901,Rowan College At Gloucester County,Philadelphia,NJ,81600,33800,.087992616,.0018534565,.15804185,.0039739311,.013906516,.00034967659,-.0084515894,-.025050158,988.3333333333334
2172,Mount Wachusett Community College,Boston,MA,71400,28900,.10659318,.0012502681,.13036889,.00027141257,.013896435,.00002893073,.030971397,.032805186,499.6666666666667
3456,Winthrop University,Charlotte,SC,84100,38600,.07647299,.0053773527,.18161322,.0047189533,.013888506,.00036087248,.0089269457,.012928821,855
2290,Michigan State University,Lansing,MI,120400,52600,.040914696,.024786016,.33920273,.020461457,.013878376,.0008371743,.010905341,.010055291,6799
23122,Texas School Of Business,Houston,TX,31100,20200,.3851234,.0013961965,.036031976,0,.013876758,0,-.10825812,-.14227524,317
3981,University Of North Carolina School Of The Arts,Winston-Salem,NC,106800,32000,.040750682,.02323187,.34037271,.0016014593,.01387042,.000065260559,.017036408,-.0089179771,152.3333333333333
3571,Hardin-Simmons University,Abilene,TX,91700,41600,.059579693,.0089459578,.23263928,.0080948137,.013860577,.0004822865,-.0059426283,-.02457604,334.3333333333333
9314,Great Falls College Montana State University,Great Falls,MT,54300,24200,.21464956,.0037643092,.064544916,0,.013854538,0,-.07268364,-.10226923,204.6666666666667
3301,Moravian College,Allentown,PA,97100,56200,.040640593,.014851609,.3407371,0,.013847758,0,.010079843,.032247059,322
2739,Ithaca College,Elmira,NY,117800,52500,.038133666,.049347773,.36243996,.013394176,.013821164,.00051076902,.0015728903,-.0081071146,1368
